Keys,"Українська [ua-UA]"
ERROR_HEXDISPLAY_00018,"Не вдалося обробити Create Star"
ERROR_HEXDISPLAY_00019,"Не вдалося обробити Modify Star"
ERROR_HEXDISPLAY_00020,"Не вдалося обробити Set Hex Borders"
ERROR_HEXDISPLAY_00021,"Не вдалося обробити Refresh Hex Borders"
ERROR_HEXDISPLAY_00022,"Не вдалося опрацювати плитки поточного діапазону здібностей"
ERROR_HEXDISPLAY_00023,"Не вдалося обробити Highlight Tile Valid"
ERROR_MAP_00001,"Не вдалося завантажити вузол карти"
ERROR_MAP_00002,"Не вдалося ініціалізувати карту"
ERROR_MAP_00003,"Не вдалося вибрати вузол"
ERROR_MAP_00004,"Не вдалося скинути всі вузли"
ERROR_MAP_00005,"Не вдалося показати вузол"
ERROR_MAP_00006,"Не вдалося сховати вузол"
ERROR_MAP_00007,"Не вдалося відкрити ЗОНА карти"
ERROR_MAP_00008,"Не вдалося виділити ЗОНА карти"
ERROR_MAP_00009,"Не вдалося обробити Map Move Click"
ERROR_MAP_00010,"Не вдалося активувати подію карти"
ERROR_MAP_00011,"Не вдалося завершити переміщення карти"
ERROR_MAP_00012,"Не вдалося обробити зворотний виклик Map Move"
ERROR_MAP_00013,"Не вдалося UpdateNodeAndBossQuittingToMenu"
ERROR_MAP_00014,"Не вдалося обробити End Village"
ERROR_MAP_00015,"Не вдалося оновити рядки вузлів"
ERROR_MAP_00016,"Не вдалося отримати вузли для поточної пригоди"
ERROR_MAP_00017,"Не вдалося отримати кінцеве село"
ERROR_MAP_00018,"Не вдалося встановити позиції вузлів сценарію"
ERROR_MAP_00019,"Не вдалося показати інформацію про вузол"
ERROR_MAP_00020,"Не вдалося отримати вузли між селами"
ERROR_MAP_00021,"Не вдалося отримати підвузли"
ERROR_MAP_00022,"Не вдалося отримати довжину шляху"
ERROR_MAP_00023,"Не вдалося обробити ProgressIntro"
ERROR_MAP_CHOREOGRAPHER_00001,"Не вдалося обробити Initialise Map"
ERROR_MAP_CHOREOGRAPHER_00002,"Не вдалося обробити повідомлення Map Client"
ERROR_MAP_CHOREOGRAPHER_00003,"Не вдалося обробити On Map Location Select"
ERROR_MAP_CHOREOGRAPHER_00004,"Не вдалося опрацювати підсвічування місцезнаходження на карті"
ERROR_MAP_CHOREOGRAPHER_00005,"Не вдалося обробити On Move Click"
ERROR_MAP_CHOREOGRAPHER_00006,"Не вдалося обробити Start Move"
ERROR_MAP_CHOREOGRAPHER_00007,"Не вдалося обробити тригер події"
ERROR_MAP_CHOREOGRAPHER_00008,"Не вдалося обробити Show Encountered Event"
ERROR_MAP_CHOREOGRAPHER_00009,"Не вдалося опрацювати подію ""Продовження переміщення після події"
ERROR_MAP_CHOREOGRAPHER_00010,"Не вдалося обробити зворотний дзвінок завершення переміщення"
ERROR_MAP_CHOREOGRAPHER_00011,"Не вдалося обробити Сценарій введення"
ERROR_MAP_CHOREOGRAPHER_00012,"Не вдалося обробити Refresh Location Lines"
ERROR_MAP_CHOREOGRAPHER_00013,"Не вдалося обробити Підключити розблоковані села"
ERROR_MAP_CHOREOGRAPHER_00014,"Не вдалося обробити тригер On Intro Travel Messages"
ERROR_MAP_CHOREOGRAPHER_00015,"Не вдалося обробити тригер On Outro Travel Messages"
ERROR_MAP_CHOREOGRAPHER_00016,"Не вдалося обробити тригер повідомлень завершення Gloomhaven"
ERROR_MAP_CHOREOGRAPHER_00017,"Не вдалося обробити Закінчився показ Intro Travel Messages"
ERROR_MAP_CHOREOGRAPHER_00018,"Не вдалося обробити Закінчився показ Outro Travel Messages"
