Keys,"Українська [ua-UA]"
SCENARIO_STORY_NIGHTSHROUD_1_SUCCESS_1,"Ви тікаєте зі склепу зі зразками."
SCENARIO_STORY_NIGHTSHROUD_2_Room_2_1,"Їм вдалося активувати кілька Кам'яних големів для захисту, уникай їх, якщо зможеш."
SCENARIO_STORY_NIGHTSHROUD_2_Room_4_1,"Гончі на шляху, вони занадто швидкі, щоб утекти!"
SCENARIO_STORY_NIGHTSHROUD_2_SM1_DESC,"Вороги починають у сум'ятті"
SCENARIO_STORY_NIGHTSHROUD_2_START_1,"Ми, звісно, скинули їх, але я не бачу тут жодних Женців."
SCENARIO_STORY_NIGHTSHROUD_2_START_2,"Нам потрібно буде розосередитися, оскільки я очікую, що Женці будуть у різних частинах колектора - а це досить велика мережа."
SCENARIO_STORY_NIGHTSHROUD_2_START_3,"Але не затримуйтеся занадто надовго, інакше вони зможуть втекти!"
SCENARIO_STORY_NIGHTSHROUD_2_SUCCESS_1,"Коли всі женці мертві, решта ворогів біжать у бічні проходи."
SCENARIO_STORY_NIGHTSHROUD_3_START_1,"Схованки мають бути далі в печерній системі, яка також є домівкою для деяких дуже неприємних Саввас."
SCENARIO_STORY_NIGHTSHROUD_3_START_2,"Гадаю, нам доведеться вбити всіх, щоб отримати доступ до решток Прихованки."
SCENARIO_STORY_NIGHTSHROUD_3_SUCCESS_1,"Коли всі вороги мертві, ви дійсно можете скористатися моментом, щоб насолодитися красою цих печер."
SCENARIO_STORY_NIGHTSHROUD_3_SUCCESS_2,"Хоча атмосфера все ж таки трохи зіпсована Нічним покровом, що копошиться в останках Скритня..."
SCENARIO_STORY_Plagueherald_1_Room_2_1,"Де ви взагалі знайдете стільки людей, готових увійти у вулик Женців?"
SCENARIO_STORY_Plagueherald_1_Room_2_2,"Хіба ви не увійшли б до одного з них, якби могли змусити свою улюблену ручну змію з'їсти всіх Женців?"
SCENARIO_STORY_Plagueherald_1_Room_2_3,"Я не збираюся відповідати на це запитання, тому що не хочу, щоб наш друг заразив мене якоюсь чарівною лихоманкою."
SCENARIO_STORY_Plagueherald_1_START_1,"Хто ще при здоровому глузді буде тягнутися через пустелю і зупинятися біля вулика Женців"
SCENARIO_STORY_Plagueherald_1_START_2,"У вулик увірвався лучник, в оточенні бандитів і чимось на зразок одомашнених гадюк. ""Смерть мерзенним Женцям!"" - кричить лучник."
SCENARIO_STORY_Plagueherald_1_START_3,"Тобі дійсно потрібно перестати ставити запитання, на які ти не хочеш отримати відповіді."
SCENARIO_STORY_Plagueherald_1_START_4,"Знищіть цих загарбників, і тоді ми зможемо зрозуміти, навіщо вони прийшли сюди."
SCENARIO_STORY_Plagueherald_1_SUCCESS_1,"Остання найманка падає, її тіло повільно занурюється в смердючу рідину, що вкриває підлогу."
SCENARIO_STORY_Plagueherald_1_SUCCESS_2,"Ти неохоче риєшся в мульчі, щоб обшукати її, як і обшукуєш усіх її товаришів, але ні в кого з них не було нічого корисного. А їхній сигіл незнайомий."
SCENARIO_STORY_Plagueherald_1_SUCCESS_3,"Рій жуків піднімається з вулика і приєднується до Моровісника: ""Вулик дякує тобі"" - гуде він."
SCENARIO_STORY_Plagueherald_2_Room_2_1,"У головному залі храму ви натикаєтеся на групу Саввас і людей-найманців, які б'ються серед пасток, Саввас програють."
SCENARIO_STORY_Plagueherald_2_Room_2_2,"Цікаво, що могло привабити стільки Саввас в одне місце з людьми?"
SCENARIO_STORY_Plagueherald_2_Room_2_3,"Помітивши вас, обидві групи кидаються в атаку, немов об'єднані однією метою."
SCENARIO_STORY_Plagueherald_2_Room_2_4,"Що б не змушувало їх працювати разом, ми маємо знайти це. Ймовірно, це дуже цінна річ."
