Keys,"Українська [ua-UA]"
PERK_Brute_08_Desc,"Додати карту <sprite name=Rolling><nobr> РОЗЗБРОЄННЯ <sprite name=Disarm></nobr> і карту <sprite name=Rolling> ЗБОРУВАННЯ <sprite name=Muddle>"
PERK_Brute_09,"Розмітати"
PERK_Brute_09_Desc,"Додати одну карту <sprite name=Rolling> ДОДАТИ ЦІЛЬ <sprite name=Target>"
PERK_Brute_10,"Бастіон"
PERK_Brute_10_Desc,"Додати одну карту <color=""orange"">+1</color><nobr> ЩИТ <sprite name=Shield></nobr> 1, на себе"
PERK_Brute_11,"Стійкість"
PERK_Brute_11_Desc,"Ігнорування негативних ефектів предметів і додати одну карту <color=""orange"">+1</color>"
PERK_Cragheart_01,"Пил"
PERK_Cragheart_01_Desc,"Видалити чотири карти <color=""orange"">+0</color>"
PERK_Cragheart_02,"Фокус"
PERK_Cragheart_02_Desc,"Замінити одну карту <color=""purple"">-1</color> на <color=""orange"">+1</color>"
PERK_Cragheart_03,"Лютість"
PERK_Cragheart_03_Desc,"Додати одну карту <color=""purple"">-2</color> і дві карти <color=""orange"">+2</color>"
PERK_Cragheart_04,"Стреножити"
PERK_Cragheart_04_Desc,"Додати одну карту <color=""orange"">+1</color><nobr> ПАРАЛІЧ <sprite name=Immobilize></nobr>"
PERK_Cragheart_05,"Здивування"
PERK_Cragheart_05_Desc,"Додати одну карту <color=""orange"">+2</color> СМ'ЯТІННЯ <sprite name=Muddle>"
PERK_Cragheart_06,"Врив"
PERK_Cragheart_06_Desc,"Додати дві карти <sprite name=Rolling> <nobr>ПОВЕРНУТИ <sprite name=Push> 2"
PERK_Cragheart_07,"Зелень"
PERK_Cragheart_07_Desc,"Додати дві карти <sprite name=Rolling> <sprite name=Earth>"
PERK_Cragheart_08,"Кобальт"
PERK_Cragheart_08_Desc,"Додати дві карти <sprite name=Rolling> <sprite name=Air>"
PERK_Cragheart_09,"Витривалість"
PERK_Cragheart_09_Desc,"Ігнорування негативних ефектів предметів"
PERK_Cragheart_10,"Гнучкість"
PERK_Cragheart_10_Desc,"Ігнорування негативних ефектів сценарію"
PERK_Doomstalker_01,"Одноманітність"
PERK_Doomstalker_01_Desc,"Видалити дві карти <color=""purple"">-1</color>"
PERK_Doomstalker_02,"Задум"
