Keys,"Українська [ua-UA]"
SCENARIO_PUZZLE_3B_03,"<b>Лучник</b> влучив по вас. У <b>Плутівки</b> є кілька карт з дуже низькою ініціативою, виберіть одну з них, щоб ходити першим."
SCENARIO_PUZZLE_3B_04,"Не зовсім те, потрібно щоб ви знищили всіх трьох лучників в одному раунді! Якщо поєднати <nobr><color=#F5E3B0><b>Метательні ножі</b></b></color></nobr> і <nobr><color=#F5E3B0><b>Димову шашку</b></b></color></nobr>, то вдасться вирубити всіх <b>Лучників</b>."
SCENARIO_PUZZLE_3B_05,"Ха! Приємно відстрілювати одразу кілька мішеней за один хід, чи не так? Одна остання ЦІЛЬ:<br><line-height=20%><br></line-height>- Здобути мінімум 5 куп золота за цей раунд<br><line-height=20%><br></line-height>Порада - іноді верхня половина карти містить <b>Рух</b> теж!"
SCENARIO_PUZZLE_3B_06,"здатність <b><link=""Glossary_Loot"">ЗДОБИЧ</link></b></b> дає змогу підняти <i>все</i> золото на зазначеній ДАЛЬНОСТІ, ваше завдання - вибрати правильне місце, де встати і збирати <b><link=""Glossary_Loot"">ЗДОБИЧ</link></b>у!"
SCENARIO_PUZZLE_3B_07,"Вам потрібно <b><link=""Glossary_Move"">Пересуватися</link></b></b> до збору <link=""Glossary_Loot""><b>ЗДОБИЧИ</b></link> і зверніть увагу, що <b><link=""Glossary_Move"">Пересуватися</link></b> є не тільки на нижніх половинах карт!"
SCENARIO_PUZZLE_3B_08,"Чудово! Дозволь мені подбати про це золото для тебе..."
SCENARIO_PUZZLE_3B_09,"За вашу допомогу в цьому сценарії <b>Плутівка</b> погодилася вступити до Гільдії - це означає, що у нас тепер достатньо найманців для виконання справжньої місії!"
SCENARIO_PUZZLE_3B_OBJ_01,"Убийте 3 лучників, перш ніж вони атакують цей раунд"
SCENARIO_PUZZLE_3B_OBJ_02,"Здобути щонайменше 5 клітин золота в цьому раунді"
SCENARIO_PUZZLE_4A_01,"Так, це твій перший справжній бій. Схоже на дві галявини з парою розбійників на кожній."
SCENARIO_PUZZLE_4A_02,"Просто пам'ятай, чого я тебе вчив і не виходь на другу галявину, поки не будеш готовий. Цього разу ви можете змінити початкові позиції своїх персонажів, натиснувши на білі клітинки, тому виберіть відповідну вам формацію, перш ніж почати свій перший хід."
SCENARIO_PUZZLE_4A_03,"До речі, якщо ви щосили намагаєтеся розгледіти предмети і ворогів у підліску, ви можете затиснути клавішу <b>Tab</b>, щоб підсвітити їх.<br><br>Ви також можете побачити порядок ходу монстрів того ж класу таким чином. Всі вони отримають однакову ініціативу від карти, витягнутої для їхнього класу, але фактичний порядок ходу монстра в черзі цього класу визначається їхніми ідентифікаційними номерами. Менші числа діють першими!"
SCENARIO_PUZZLE_5A_01,"Познайомтеся з <b>Плетючою чари</b>, могутньою, але тендітною чарівницею, яка може приборкати природні стихії світу. Добре, що ми знайшли її вчасно, це ж купа розбійників!"
SCENARIO_PUZZLE_5A_02,"Щоб витягнути її з цієї халепи, вам потрібно буде використовувати силу стихій, підвищених на полі бою. У правій частині екрана можна побачити відображення підвищення стихій, що вказує, які магічні стихії доступні для використання. У цьому сценарії стихія <b><link=""Glossary_Ice"">Льоду</link></b></b> вже підвищена, але елементи зазвичай підвищуються на два раунди за допомогою дій зі стихійними символами на них, доступних для використання після ходу, в якому вони підвищені."
SCENARIO_PUZZLE_5A_03,"У цьому раунді ви повинні:<br><line-height=20%><br></line-height>- Використати стихію <b><link=""Glossary_Ice"">Льоду</link></b></b>, щоб посилити <b><link=""Glossary_Attack"">Атаку</link></b> карти <nobr><color=#F5E3B0><b>Кільце холоду</b></b></color></nobr> і вбити максимум розбійників.<br>- Вижити в раунді, використавши Рух Стрибком для втечі.<br><line-height=20%><br></line-height>"
SCENARIO_PUZZLE_5A_04,"Вам потрібно <b><link=""Glossary_Jump"">Стрибнути</link></b> геть на безпеку від розбійників, після атаки їх Кільцем!"
SCENARIO_PUZZLE_5A_05,"Для ПОСИЛЕННЯ <nobr><color=#F5E3B0><b>Кільце холоду</b></b></color></nobr> потрібно використати стихію <b><link=""Glossary_Ice"">Льоду</link></b> до використання карти. Переконайтеся, що клацнули по символу <b><link=""Glossary_Ice"">Льоду</link></b></b> і перемкнули стихію у використання до клацання десь ще для активації."
SCENARIO_PUZZLE_5A_06,"При використанні стихії <nobr><b><color=#F5E3B0>Наджнова Льоду</color></color></b></b></nobr> завдала <b>3</b> базової шкоди замість <b>2</b>! Вирубила 3 розбійників, плюс навісила стан <link=""Glossary_Immobilize""><b>ПАРАЛІЧ</b></link>, тож ворожини не могли переслідувати тебе, це до біса потужно, правда?"
