Keys,"English [en-GB]"
Quest_Relic_SteamArmor_DESC,"The Alchemist’s tower has been trashed, go and investigate"
Quest_Relic_SteamArmor_INTRO,"You visit the head warder at the Blackrock Asylum and he explains that after the recent issues with Demons they realised they needed greater security for their staff. He tasked their Alchemist with putting together a suit of armor that could withstand the heavy blows from the more dangerous enemies of the land and apparently the research was going well. He was made aware that the Alchemist had not only been buying up some ancient tech, but also dabbling in demonology but as it was for a good cause, he looked the other way. He now realises this was not a particularly wise decision. He points you to the tower and you begin your journey. You reach the tower without incident, all seems quiet as you head to the doorway..."
Quest_Relic_SteamArmor_LIST,"Find what has happened to the Alchemist"
Quest_Relic_SteamArmor_NAME,"Armoured Conflict"
Quest_Relic_SteelRing_DESC,"A cursed tomb under the ruins of the City of Slate holds a powerful piece of jewellery. Many have tried to claim it. All have died."
Quest_Relic_SteelRing_INTRO,"The archaeologists point you south, and after a short journey you arrive at the entrance. It has been covered with rocks and debris, although you don’t know whether that is to keep people out or the denizens within. After removing enough of the blockage to allow access, you climb inside, and immediately your skin begins to itch and burn. As you head downwards, the pain worsens. You realise you best hurry, as if you linger too long this will become your tomb!"
Quest_Relic_SteelRing_LIST,"Search for the relic under the City of Slate"
Quest_Relic_SteelRing_NAME,"Just One Ring"
Quest_Story_3A_DESC,"Yet again, the Brute finds himself in a precarious situation. Guide him out safely, and he'll surely join the Guild."
Quest_Story_3A_INTRO,"The Trainer tells you to head to the Demonsgate graveyard, and there you find a mausoleum with a smashed in front door. Walking down the steps into the gloom below, you follow a trail of broken bones until you hear the sounds of battle. Entering a chamber, the badly wounded Brute is facing off against a number of undead."
Quest_Story_3A_LIST,"Recruit the Brute to the Guild"
Quest_Story_3A_NAME,"I Am Brute"
Quest_Story_3B_DESC,"The Trainer has pointed you to the location of your second potential recruit."
Quest_Story_3B_INTRO,"The Trainer points you in the direction of a Ruined Crypt on the outskirts of town. Dead Bandits litter the area, many with knives still embedded in their corpses. It’s clear they didn’t see their attacker coming."
Quest_Story_3B_LIST,"Recruit the Scoundrel to the Guild"
Quest_Story_3B_NAME,"A Blade in the Night"
Quest_Story_4A_DESC,"Bandits are blocking the road to Gibbet Hill, and it's up to you to drive them away."
Quest_Story_4A_LIST,"Unlock the Gibbet Hill Trade Route"
Quest_Story_4A_NAME,"Toss a Coin to your Hangman"
Quest_Story_5A_DESC,"The Spellweaver has run into trouble out in the forest — help her out and she'll surely join the Guild!"
Quest_Story_5A_INTRO,"Asking around in Gibbet Hill, you are directed down a forest path towards some long forgotten ruins. As you reach a clearing you hear a commotion ahead: it seems some Bandits have cornered an Orchid woman. Is this who you have been told to find?"
Quest_Story_5A_LIST,"Recruit the Spellweaver to the Guild"
Quest_Story_5A_NAME,"Master the Elements"
Quest_Story_5B_DESC,"Help the Tinkerer escape one of Demonsgate’s many crypts, and he'll surely join the Guild!"
Quest_Story_5B_INTRO,"The Trainer informs you that the Quatryl had last been seen heading to the basement underneath an abandoned mansion to the south of the City. You reach the mansion and find the front door wide open, and small footprints in the thick dust. You follow these to a door to the deep dark basement..."
Quest_Story_5B_LIST,"Recruit the Tinkerer to the Guild"
Quest_Story_5B_NAME,"Brain Over Brawn"
Quest_Story_5C_DESC,"The undead have risen in this crypt — time to return them to their slumber."
Quest_Story_5C_INTRO,"The Keeper meets you at the entrance to the Temple, where many of the acolytes look fearfully towards the building. She explains that Portals have opened in the crypts, and that although they have a holy symbol capable of closing them, no one is brave enough to enter the crypt.
She gives you the artifact and explains: ‘You will need to remain in the crypt for some time and then the symbol will close and Dispel the Portals, Good Luck’. She ushers you forwards."
Quest_Story_5C_LIST,"Investigate the undead infestation"
Quest_Story_5C_NAME,"A Tomb of Horrors"
Quest_Story_7A_DESC,"Even rock-hard mercenaries need a helping hand sometimes."
Quest_Story_7A_INTRO,"You again find yourself at the entrance to a once abandoned crypt and begin to ask yourself, what makes all these mercenaries keep exploring tombs of undead? Gold, it must be gold… You enter the tomb expecting to find another individual in need of your tactical knowledge.
"
Quest_Story_7A_LIST,"Recruit the Cragheart to the Guild"
Quest_Story_7A_NAME,"Heart of Stone"
Quest_Story_7B_DESC,"A demon hunter would be an asset to the Guild, if she'll join."
Quest_Story_7B_INTRO,"No one in The Marches is willing to help you find the Mindthief: they all turn away when you mention the Vermling. As you are about to leave, a small girl runs up and says ‘The Rat Lady was here, she said she is going to drive away the Demons from the abandoned dungeon under the keep to the east, she gave me this!’ She shows you a small straw doll, in the shape of a rather unpleasant rodent. You head to the keep and venture down the musty steps to the dungeon below.
"
Quest_Story_7B_LIST,"Recruit the Mindthief to the Guild"
Quest_Story_7B_NAME,"Mind Over Matter"
Quest_Story_BanditCommander_DESC,"All evidence leads to the Bandit Commander being at the Shrine of the Ashes. Time to take him down."
Quest_Story_BanditCommander_INTRO,"You first head to the shipping company in Wildspire, where a bothersome clerk was initially reticent to reveal the customer who used their shipping crates. However, after a third of their stock was suddenly pounded to dust, he unsurprisingly changed his mind. The location he gives you is a cave out of town, deep in the forest. You head there immediately, hoping to catch the Bandit Commander before he has a chance to clear the shrine and move on. As you reach a rocky outcropping, you hear the loud and brash arguments of Bandits. This must be the Temple of Ashes!"
Quest_Story_BanditCommander_LIST,"The leader of the Bandits must be killed"
Quest_Story_BanditCommander_NAME,"The Shrine of Ashes"
Quest_Story_BeastTyrant_1_DESC,"The Beast Tyrant has found some unusual allies outside of Sweetwater..."
Quest_Story_BeastTyrant_1_INTRO,"The creatures previously driven from Sweetwater have spread via the sewer network into the surrounding environs. The Beast Tyrant has communicated with some of the wild creatures in the area, has discovered that many of their habitats are under threat, and he is convinced that you can work with nature against a common foe. With the Beast Tyrant at the vanguard of the party, you head out of Sweetwater to the South East towards a more rocky area with a number of small caves. In places you can see signs of the Rot, dead animals or plants and foul smelling water. He guides you up a rocky path and towards a cave entrance littered with snake skins. Before you can alert him to the danger, a number of Giant Vipers appear from within and head towards him, but before they attack, he raises his arms and emits a number of high pitched hisses. The snakes turn and head back into the cave and the Beast Tyrant signals you to follow..."
Quest_Story_BeastTyrant_1_LIST,"Push back the Rot near Sweetwater"
Quest_Story_BeastTyrant_1_NAME,"Snake Eyes "
Quest_Story_BeastTyrant_1_REWARD,"Unlock the Beast Tyrant's Story Quests"
Quest_Story_BeastTyrant_2_DESC,"More wild animals have asked for the Beast Tyrant’s help."
Quest_Story_BeastTyrant_2_INTRO,"The Beast Tyrant guides you to the Hermitage and again, you don’t know quite what to expect. Friendly Drakes, Bears or Imps? You get your answer a few miles south of the Hermitage when out of the undergrowth emerge a number of Hounds. The Beast Tyrant appears to communicate with them, and then explains that the Rot has affected a nearby Graveyard and that abominations are spreading through the forest. The Hounds lead you down an overgrown path until you reach the edge of a clearing with an unpleasant sight; Undead and Ooze prowl the area. You are still unseen however, you should get the drop on your enemies! "
Quest_Story_BeastTyrant_2_LIST,"Push back the Rot near The Hermitage"
Quest_Story_BeastTyrant_2_NAME,"Dog and Bones"
Quest_Story_BeastTyrant_3_DESC,"Rockfall appears to have a source of the Rot, you need to investigate."
Quest_Story_BeastTyrant_3_INTRO,"Heading out from Rockfall, the Beast Tyrant seems more animated than usual. The Enchantress has told you that the animals in the vicinity have told of a large number of tentacled monsters killing anything that gets near. She believes that this is the breeding ground for those creatures, and if the adults are destroyed, she may be able to see how they reproduce and potentially get hold of an immature specimen. You head into the mountains and arrive at the entrance of a large cave network. The Beast Tyrant explains that a number of Cave Bears are waiting in a separate chamber and that the party should split up to join forces with them. As the party splits, you wait for the signal to start the attack but before it comes, you are discovered. It seems you will need to survive while the Bears come to your aid!"
