Keys,"English [en-GB]"
EVENT_BrokenCart_Help2_Gained_Next,"Next"
EVENT_BrokenCart_Help_A,"Help the wine merchant"
EVENT_BrokenCart_Leave,"You decide the merchant's problems are none of your concern and pass him by."
EVENT_BrokenCart_Rob,"The merchant cowers behind his cart as he sees you approach with weapons drawn.

""P-Please don't hurt me!"" he stammered. ""I'll give you what little gold I have, a-and you can take as much wine as you like, just please leave me be!""

With trembling hands he reaches down to his belt, removes a small pouch of coins, and tosses it towards you. ""It's all the gold I've got, I swear!""

You pick it up and pocket the gold before picking up a bottle of wine from the cart."
EVENT_BrokenCart_Rob_A,"Drink"
EVENT_BucketofLuck,"Up ahead you notice a peculiar-looking man has set up a stall at a fork in the road. As you get closer, you see a large wooden barrel filled to the brim with what appears to be soil. The words 'Bucket o' Luck' are crudely scrawled on the side.

'Welcome, welcome, one and all!' he calls out to you. 'Fancy trying your luck?'"
EVENT_BucketofLuck_A,"Approach the stall"
EVENT_BucketofLuck_Approach,"As you approach, you see that the man is covered in a layer of dirt, with it caked under his long, claw-like fingernails. He notices you staring and chuckles. 'Well, I gotta get me prizes from somewhere, don't I?' he says with a wry smile, before awkwardly winking at you.

""¬LoseSmallGold.GoldAmount¬ of your finest gold pieces to play – who knows what ye might find, eh?"""
EVENT_BucketofLuck_Approach_A,"Try your luck"
EVENT_BucketofLuck_Approach_A_Subtext,"(Lose ¬LoseSmallGold.GoldAmount¬ Gold)"
EVENT_BucketofLuck_Approach_B,"Leave"
EVENT_BucketofLuck_B,"Walk on by"
EVENT_BucketofLuck_GainedLoot_Gained1,"You feel around inside the barrel for a while, before brushing your hand up against something. You grab it tightly and pull out a pair of leather boots.

""Cor, they've got quite a pong to 'em, don't they?"" He pinches his nose, seemingly oblivious to the fact that he smells far worse than the boots. ""Used to belong to a City Guard, if I remember rightly.""

Looking at the boots, they appear to be well-made from high quality leather, albeit a tad worn. After brushing the dirt off of your arm and the boots, you take your leave."
EVENT_BucketofLuck_GainedLoot_Gained2,"You feel around inside the barrel for a while, before brushing your hand up against something. You grab it tightly and pull out a pair of worn goggles.

""Ah, those things... I could barely see through 'em, truth be told, but I'm sure ye can find more use for 'em than I did.""

Wiping off the dirt and bidding the strange man farewell, you try on the goggles as you continue down the road."
EVENT_BucketofLuck_Leave,"You decide you'd rather not stick your hand into a barrel of who-knows-what. You politely refuse the strange man's offer and take your leave."
EVENT_BucketofLuck_PlayBarrel,"You hand over the gold and he pockets it greedily. ""Go on then, stick yer 'and in!""

You dig your arm deep into the barrel, not exactly sure what to expect."
EVENT_BucketofLuck_PlayBarrel_A,"..."
EVENT_CITY_CAMPAIGN_10_INTRO,"Relaxing for the evening at the Sleeping Lion, a shifty-looking man approaches you, hand outstretched. In it are a pair of pale dice with crude marks scratched on them.

“Greetings, friends. You look like you could stand to liven things up a bit. Care for a quick game of bone dice with me? I’m sure we could make it interesting.” His other hand pats a coin purse at his side."
EVENT_CITY_CAMPAIGN_10_OPTION_A,"Play a game with the man. It may prove to be a good time. "
EVENT_CITY_CAMPAIGN_10_OPTION_B,"Refuse the game of dice. "
EVENT_CITY_CAMPAIGN_10_RESULT_A_A,"You get into the game, but after a few rounds, your enthusiasm wanes as the man displays a streak of luck that can only be described as “uncanny.” You leave the table empty-handed."
EVENT_CITY_CAMPAIGN_10_RESULT_A_B,"The man clearly intends to cheat you out of your hard-earned money. He’s not the only one capable of cheating, however. After a few rounds, you wipe that smile right off his face."
EVENT_CITY_CAMPAIGN_10_RESULT_B,"You laugh and wave away the man’s offer. You get all the excitement you need fighting toe-to-toe against vicious monsters. In combat, what matters most is planning and tactics, which are far more interesting than some random roll of the dice."
EVENT_CITY_CAMPAIGN_11_INTRO,"“Please, something of interest, sirs.” The words come through in chitters and hisses. You turn your head toward an alley in the Ward of Scales to see a Harrower dressed in crude robes and a mask. It holds out a piece of parchment.

“Something for sirs. Very powerful. Just five gold.”

You can see the parchment has the designs for something on it, but still—you recognize this Harrower. It is known for trading in disreputable goods. You can’t know where that parchment came from, and if anyone saw you dealing with this creature...well, they might get the wrong idea."
EVENT_CITY_CAMPAIGN_11_OPTION_A,"Make a deal with the Harrower. "
EVENT_CITY_CAMPAIGN_11_OPTION_B,"Shake your head and walk away. Best not to take chances in such situations. "
EVENT_CITY_CAMPAIGN_11_RESULT_A_A,"Intrigued by the parchment, you quickly make a decision to buy it off the Harrower. The exchange is fast, and then you move on your way, hoping no one saw you."
EVENT_CITY_CAMPAIGN_11_RESULT_A_B,"You try to pay the Harrower less than it asks for, which only manages to anger it. It hisses loudly and shuns you."
EVENT_CITY_CAMPAIGN_11_RESULT_B,"You loudly refuse the Harrower’s offer and continue about your business. That thing should know better than to stray from the Sinking Market."
EVENT_CITY_CAMPAIGN_12_INTRO,"A great revelry is underway at the New Market when you arrive to purchase supplies. Investigating further, you discover the town is in the midst of a pie-eating contest.

A group of large sailors sits triumphantly at a long table on a makeshift stage, crumbs and bits of fruit scattered all around. A man in the center stands and addresses the crowd.

“Can no one best our pie-eating prowess? Step up and test your mettle!” With nothing better to do, you head up to the stage.

The contest goes well for a while as you match the others pie-for-pie, but soon your eating starts to slow, and the sailors are still going strong."
EVENT_CITY_CAMPAIGN_12_OPTION_A,"Yield to the pie and admit defeat."
EVENT_CITY_CAMPAIGN_12_OPTION_B,"Power through the pain. You will not be bested. "
EVENT_CITY_CAMPAIGN_12_RESULT_A,"You put down your utensils and yield to the sailors. They roar with pride and slap you on the back. Unfortunately, the sudden jolt doesn’t sit well with your stomach, and soon all the pies you ate are coming back up, much to the disgust of the gathered crowd."
EVENT_CITY_CAMPAIGN_12_RESULT_B,"You emit a primal yell and continue eating. Pie after pie, your willpower cannot be broken, and eventually the sailors are forced to concede. However, you cannot even stand to shake your foes’ hands. Your legs are boneless, and your stomach feels worse than it has ever felt before. You have earned glory and prize money, but all you want to do is lie down and wait for the horror to pass."
EVENT_CITY_CAMPAIGN_13_INTRO,"You are walking across the Silent Bridge, headed toward the Sleeping Lion to get a quick meal, when you see a Quatryl standing in front of a small cart laden with plates of food and curious contraptions.

“Come try the delicacies of the East!” the Quatryl barks. “Food enhanced with science! Flavors beyond your wildest imagination!”"
EVENT_CITY_CAMPAIGN_13_OPTION_A,"Stop and try the food. "
EVENT_CITY_CAMPAIGN_13_OPTION_B,"Continue on your way to a less adventurous meal."
EVENT_CITY_CAMPAIGN_13_RESULT_A,"You decide to indulge in the unknown and see what the Quatryl is offering. He looks very pleased at your approach and instructs you to inhale a tube of vapors, then take a bite from a bowl full of tiny golden spheres. As the spheres melt in your mouth, the taste mixes with the aroma of the vapors to create a wonderful experience. You pay what you can, but the Quatryl seems solely focused on how much you enjoyed the meal."
EVENT_CITY_CAMPAIGN_13_RESULT_B,"After a quick glance at the cart, you are not even sure how you would go about eating most of the food. Best to play it safe in these situations and stick to what you know will fill you up cheaply."
EVENT_CITY_CAMPAIGN_14_INTRO,"You hear screams from the south as you approach the docks and see a group of women running toward you in a panic.

“An invasion!” They yell as they race by you, nearly knocking you over.

You hurry to the docks and find a crowd of workers on edge, armed with makeshift weapons and circling one particular pier.

Standing at the far end of the wooden planks is a group of Lurkers—terrifying crab-like monsters as big as an Inox and equally ferocious. Except these Lurkers don’t appear to be hostile. They are simply standing on the dock, clacking their claws in a strange rhythm."
EVENT_CITY_CAMPAIGN_14_OPTION_A,"Raise arms and fight the Lurkers back into the sea. "
EVENT_CITY_CAMPAIGN_14_OPTION_B,"Approach the Lurkers cautiously and attempt to communicate with them. "
