Keys,"English [en-GB]"
QUEST_RELIC_RingOfSkulls_Unlock_2,"Many of the Cultists wear magical rings attuned to their life force, and we have located an area where they are created."
QUEST_RELIC_RingOfSkulls_Unlock_3,"Head here and you may be able to find a ring of your own."
QUEST_RELIC_SacrificialRobes_Complete_1,"So, this cloak, I mean is it ‘made’ of an ex-Bandit? It certainly smells like it is."
QUEST_RELIC_SacrificialRobes_Complete_2,"Best not to think about that... Also, be careful when using it. It seems to not exactly do a great job of protecting the wearer, but then I assume the Cultists didn’t really care about that!"
QUEST_RELIC_SacrificialRobes_Unlock_1,"It looks like you’ve been using Ranged attacks pretty effectively, and I’ve tracked down the location of a relic that might help you be even stronger."
QUEST_RELIC_SacrificialRobes_Unlock_2,"I’ve heard that a group of Cultists have been recruiting Bandit Archers, and are trying to magically enhance clothing to improve their Ranged attacks."
QUEST_RELIC_SacrificialRobes_Unlock_3,"Certainly sounds like it is worth checking out, I’ll mark it on your map."
QUEST_RELIC_SecondSkin_Complete_1,"Well, that was unpleasant…"
QUEST_RELIC_SecondSkin_Complete_2,"The Valrath is happy to get his prototype back and has already managed to replicate his initial design."
QUEST_RELIC_SecondSkin_Complete_3,"Which we will be keeping?"
QUEST_RELIC_SecondSkin_Complete_4,"I think after the lack of Harrower and Stone Golem mentions, that should cover our payment, yes."
QUEST_RELIC_SecondSkin_Unlock_1,"We’ve been in a lot of scrapes together and I’ve noticed our mercs are quite often overburdened in combat."
QUEST_RELIC_SecondSkin_Unlock_2,"I’ve had a call from a Valrath armourer who has invented a new close fitting cuirass, but he says his business partner stole the prototype."
QUEST_RELIC_SecondSkin_Unlock_3,"He then fled to Scurvy Bay with his associates, so you’ll need to go there to recover it."
QUEST_RELIC_StaffOfElements_Complete_1,"Although it seems obvious to give this Staff to your most powerful magic user, it can often be advantageous to give it to another character to empower an Element before that character’s turn. Choose Wisely."
QUEST_RELIC_StaffOfElements_Unlock_1,"Your Elemental abilities have improved dramatically since you started this Guild, and I believe you are now ready to attempt the Trial of the Elements."
QUEST_RELIC_StaffOfElements_Unlock_2,"This is no simple mission however, the Trial takes place in a cave in the mountains containing a wide variety of extremely dangerous Demons."
QUEST_RELIC_StaffOfElements_Unlock_3,"Of course, you are wondering what you will gain from completing the Trial? The Staff of Elements, a powerful magical artifact."
QUEST_RELIC_StaffOfSummoning_Unlock_1,"You’ve been utilizing Summons pretty well over the last few quests and I think I’ve found the location of a relic that will help."
QUEST_RELIC_StaffOfSummoning_Unlock_2,"One of the librarians at the School of the Great Oak has informed me of a Savvas Staff of Summoning although it will be guarded by powerful mages."
QUEST_RELIC_StaffOfSummoning_Unlock_3,"It can be found in the mountains near Rockfall, I’ll put the location on your map."
QUEST_RELIC_StaffOfXorn_Complete_1,"How do you pronounce Staff of Xorn then? X-orn, Zorn, Zzshorn? How about we call it ‘Head on a stick’?"
QUEST_RELIC_StaffOfXorn_Unlock_1,"Enemies are so much easier to deal with when they are already Poisoned or Muddled, aren’t they? It seems you aren’t the only one to have found that out."
QUEST_RELIC_StaffOfXorn_Unlock_2,"A tribe of Inox near the Barren Coast have become a real problem lately. They have joined a sect trying to resurrect an ancient power called ‘Xorn’."
QUEST_RELIC_StaffOfXorn_Unlock_3,"It is rumoured they have a number of powerful staves which they use to defeat their enemies, and the tribe needs dealing with before it comes too powerful."
QUEST_RELIC_SteamArmor_Complete_1,"We explained that the Alchemist had been testing his armor against Stone Golems and Demons and that as he was nowhere to be seen, it likely hadn’t been too successful."
QUEST_RELIC_SteamArmor_Complete_2,"The head warder said we could keep the Armor as payment."
QUEST_RELIC_SteamArmor_Complete_3,"Great, we get some broken armor?"
QUEST_RELIC_SteamArmor_Complete_4,"Well, I didn’t mention that he hadn’t actually been wearing it, it actually looks pretty powerful."
QUEST_RELIC_SteamArmor_Unlock_1,"I’ve received a communication from the Asylum at Blackrock, where one of their alchemists had been working on a new form of hi-tech armor."
QUEST_RELIC_SteamArmor_Unlock_2,"However, he was researching in his tower when there was a lot of noise, screaming, and then silence."
QUEST_RELIC_SteamArmor_Unlock_3,"Let me guess… They want us to investigate?"
QUEST_RELIC_SteamArmor_Unlock_4,"Got it in one."
QUEST_RELIC_SteelRing_Complete_1,"As you burst out into the sunlight, you take a deep breath of fresh air. You are glad to be out of that accursed tomb!"
QUEST_RELIC_SteelRing_Complete_2,"That ring looks as if it’ll do a pretty good job of keeping you alive in a tough spot. I think the stress was worth it, good job!"
QUEST_RELIC_SteelRing_Unlock_1,"I can see you’ve learned to handle pain, and therefore I think you are ready to take on one of the more dangerous quests."
QUEST_RELIC_SteelRing_Unlock_2,"Hidden in a cursed catacomb beneath the City of Slate is a ring of protection that would aid us greatly in our quests, but beware."
QUEST_RELIC_SteelRing_Unlock_3,"Not only are there Cultists and Undead, but the tomb itself will sap your health. Remember to take extra healing!"
QUEST_STORY_Doomstalker_1_DESC,"Someone tried to wipe out an entire settlement of Orchid. Track them down.
"
QUEST_STORY_Doomstalker_1_INTRO,"During your journey, the Doomstalker explains how he and these other Orchid had crossed the Misty Sea to live in the lands around Demonsgate. He, along with those that now worked the land in the small settlement you were travelling to, reject the Orchid way of seeking enlightenment through meditation — instead seeking a deeper illumination through hard labour in an unforgiving land. When you arrive, the famous forges, fires and blacksmiths of South Shield feel much further away than they actually are among the simple Orchid huts and farmland. Meeting the hardy stares of the other villagers as you follow the Doomstalker, you could see a rugged, practical resolve in their eyes. He leads you into the chief Orchid’s hut, who proceeds to describe the attack to you. A few days ago, a small human force had charged the settlement unprovoked, but were clearly unprepared for the Orchids to be as strong as they were, even without their appointed Doomstalker there to protect them. You are about to ask what these humans looked like when an arrow sprouts from the wall beside the chief’s head. She needs only point at the bandits closing in on the shack’s door to show you the perpetrators...   "
QUEST_STORY_Doomstalker_1_LIST,"Who attacked the Doomstalker's home?"
QUEST_STORY_Doomstalker_1_NAME,"On the Hunt "
QUEST_STORY_Doomstalker_2_DESC,"A trail of blood connects the Orchids’ attackers to a suspicious butcher’s shop — what is going on? "
QUEST_STORY_Doomstalker_2_INTRO,"Though the Captain of the Guard has now promised to investigate the business, the Doomstalker decides to carry on his own investigation. Helpfully, you can literally follow your nose through the Crooked Bazaar to the butchers’ store. As you walk through the grime-covered door, two Quatryl butchers are paying a merchant much more than they should for the rotten bodies of a few Orchid livestock. A dirty ledger sits atop the rancid meat counter between the merchant and the Quatryl, which both are writing in. The Doomstalker barges past the merchant, and tries to snatch the ledger. Immediately, everyone bolts. One Quatryl opens the door behind the counter to the shop’s back and escapes — but not before he slips and drops the ledger in the back room. The merchant and other Quatryl both dive through the store’s front window, and run away screaming about a robbery. Almost instantly, the City Guard rush in behind you, demanding that you stand down. Your only exit is in the back room, despite the borderline necrotic stench rolling out the doorway... "
QUEST_STORY_Doomstalker_2_LIST,"Investigate the Butcher's Store"
QUEST_STORY_Doomstalker_2_NAME,"Dead Meat"
QUEST_STORY_Doomstalker_3_DESC,"These may be the mercenaries that attacked the Doomstalker’s settlement. Learn who hired them."
QUEST_STORY_Doomstalker_3_INTRO,"The ledger gives directions to a dungeon concealed in a cave outside the town of Shaderest. You can’t help but cast your mind back to the Umbran League, but with any luck these mercenaries won’t have any interest in the arcane and unholy. A rectangular patch of dead grass sits outside the cave — likely where the mercenaries’ payment has been left before. As you move inside the cave, you begin to hear echoed shouts and thumps. The sounds of a battle. Drawing your weapons and advancing carefully, you spot a group of Savvas angrily banging on the dungeon’s door. “How dare you treat us like some pathetic lesser race!” one of them roars, before launching an ice bolt at the door. “We had a deal, and you will suffer for breaking it!” You decide now may not be the best time to storm the dungeon, but as you back away you catch a pebble with your foot. The Savvas all turn to face you. “More betrayers? Perish!” Together, they all bring their arms above their heads. You can feel heat and cold swell in the air, and the ground shakes beneath your feet as the sound of cracking rocks echoes around you. The cave roars before collapsing on top of you, and your vision goes black.   "
QUEST_STORY_Doomstalker_3_LIST,"Investigate the mercenaries "
QUEST_STORY_Doomstalker_3_NAME,"Follow The Ledger"
QUEST_STORY_Elementalist_1_DESC,"Help the Elementalist find out how the great hero Swagger was a master of both magic and melee combat."
QUEST_STORY_Elementalist_1_INTRO,"Swagger was known as one of the greatest heroes of his generation, rumoured to be both a master of melee combat and a wielder of the elements. The Elementalist, being a powerful magician, is keen to understand how Swagger was able to harness physical and mental powers, and so wants our help investigating the past. One of Swagger’s most famous heroic tasks was the protection of the village of Mudchute, which was located to the north west of Bloodford, so that is where you head. The story of the Battle of Mudchute is almost legendary, where Swagger single handedly protected the town versus a whole Bandit Camp. When you arrive at Mudchute, the village has been a ruin for over a century. Perhaps you can find some information about Swagger here?"
QUEST_STORY_Elementalist_1_LIST,"Investigate the greatest adventurer of all time"
QUEST_STORY_Elementalist_1_NAME,"The Greatest Hero?"
QUEST_STORY_Elementalist_2_DESC,"The scrolls in Mudchute point to a tower near Silverwick, go and check it out."
QUEST_STORY_Elementalist_2_INTRO,"The villagers of Silverwick give you vague directions toward a ruined tower, and you soon find yourselves stumbling your way up a perilous rocky track in the direction they pointed. You find you have more questions than answers. Why was Mudchute bankrupt? Why were the payments being sent to a tower in the Mountains? What does this even have to do with Swagger? After walking for a number of hours, you may soon have your answers as you crest a ridge, and see the tower on the hillside in front you. You also see bones and other detritus covering the entrance. It seems something else may have moved in..."
QUEST_STORY_Elementalist_2_LIST,"Find out why Mudchute was sending payments to this tower"
QUEST_STORY_Elementalist_2_NAME,"The Lonely Tower"
