Keys,"English [en-GB]"
Town_Records_Scenario072Complete_4,"""Nestled in the calm waters of Merchant's Bay, Gloomhaven was founded over three hundred years ago as a harbor for trade ships traveling across the Misty Sea. Though newer than most human settlements, it expanded rapidly because of its importance as a hub of commerce for humans and other races."""
Town_Records_Scenario072Complete_5,"""Gloomhaven is integral to the human economy because it rests in the only viable spot on the eastern coastline for harboring large amounts of ships. That the town is still under military rule causes no end of aggravation to merchants across the continent. All imports and exports are heavily taxed."""
Town_Records_Scenario072Complete_6,"""The simple truth of the matter is that Gloomhaven is still a vastly dangerous city. Where other settlements have grown far safer over the course of human expansion, Gloomhaven seems to only grow more unsafe, despite countless efforts to tame the surrounding wilds. It is almost as if there is a dark presence outside the walls, bent on tearing apart the city and its citizens."""
Town_Records_Scenario072Complete_7,"""Of course, not all share this opinion. Some merchants believe that the military is actively encouraging the dangerous elements beyond the walls — inciting tribes of Vermlings to attack the city, for instance — to remind everyone that the military is necessary for Gloomhaven's survival. It may be a cynical view, but with the Merchant's Revolution toppling every other military government across the continent, it is hard to deny that the military only remains in power in Gloomhaven because of the persistent outside threats."""
Town_Records_Scenario072Complete_8,"Dominic wrings his hands. “I know. Maybe you were expecting more, but I assure you this is just the beginning."
Town_Records_Scenario072Complete_9,"“In my research, I've found a number of sources that allude to the Demon War — the war between humans and the Valraths to the south that occurred hundreds of years ago — to be one of the central causes that led to the founding of Gloomhaven, but the whole thing doesn't make much sense to me.”"
Town_Records_Scenario073Complete_1,"Dominic approaches you with a sullen demeanor as you enter the Town Records building."
Town_Records_Scenario073Complete_10,"""The ruins on which you now stand were once the capital of an expansive, thriving civilization. There were no Valraths or humans, just a single race, growing and maturing in harmony with its surroundings."""
Town_Records_Scenario073Complete_11,"""In this place, ancient man had many noble pursuits. He looked into the very large expanse above us, contemplating the stars, and he also looked at the very tiny things that make up everything on this earth, The ancient man’s quest for knowledge was vast, and it stretched too far."""
Town_Records_Scenario073Complete_12,"""With great intensity, the ancient man's gaze turned to something outside this world — to the infinite planes of being that existed beyond his own. He yearned to travel to them, and to learn what he could from them."""
Town_Records_Scenario073Complete_13,"""And it was because of this desire that a rift between worlds was created, and a great calamity was brought forth. For this new plane housed not the answers to ancient man’s infinite questions, but only the creatures of nightmares — demons bent on the ruination of everything he held dear. Despite all of ancient man’s knowledge and tools, his cities and people were ravaged beyond repair. His walls turned to rubble and his family was torn apart, eaten, and driven into caves, where they huddled in the dark and waited for the end to come."""
Town_Records_Scenario073Complete_14,"""This is known as the great Upheaval..."""
Town_Records_Scenario073Complete_15,"“It's not the full thing,” Dominic says. “But it’s a start. It answers a lot of questions, but I have a lot more. I'll let you know when I have more to go on."""
Town_Records_Scenario073Complete_2,"“It feels weird seeing you after so short a time. Obviously you just delivered the Codex of Directives to me, and normally it would take longer to fully study and transcribe the Aesther's story, but...well, we have a significant problem.”"
Town_Records_Scenario073Complete_3,"As usual, you are directed to the back room, but as Dominic opens the door, you see a scene of chaos and destruction. The table is overturned and torn books are scattered across the floor. "
Town_Records_Scenario073Complete_4,"“They took everything,” Dominic sighs. “They took the Codex; they took my book... Barbarians.”"
Town_Records_Scenario073Complete_5,"He sees your confused, concerned look and continues. “They called themselves the Vigil. They said I was messing with things that I shouldn't be. They stormed in wearing full armor as I was poring over the Codex, just minutes after you left. They said they were tasked with keeping the Codex of Directives safe, and then they began looking for any copies I had made, ultimately settling on just stealing the history of Gloomhaven I was writing.”"
Town_Records_Scenario073Complete_6,"Dominic slams a destroyed book down on the floor. “It's infuriating! The Vigil? Who in the name of the Oak are the Vigil? Primitives is what they are! Look at how they treated my books!”"
Town_Records_Scenario073Complete_7,"Dominic closes his eyes and takes a deep breath. Eventually a small smile creeps across his face. “We do have two things going for us, though. One is that I think we are all incredibly determined to get that book back. I'm going to reach out to my contacts, maybe do a little research. I will go find out who the Vigil are and where to find them, and then I'm going to send you in to kill every last one of them."""
Town_Records_Scenario073Complete_8,"“The second thing is that I have a very sharp memory. Dominic produces a crumpled scrap of paper from his robes. “I read through about half of the Aesther's story before the thugs came in swinging their swords. I think I've produced a pretty accurate transcription.”"
Town_Records_Scenario073Complete_9,"""This is the story told by the Aesther Naaret to the commanders of the Demon War:"""
Town_Records_Scenario077Complete_1,"“Oh, my, you've returned!” Dominic springs up in excitement as you enter the Town Records building. He jogs toward you a  little too quickly, trips on his robe and lands flat on his face."
Town_Records_Scenario077Complete_10,"Dominic shrugs. “I'll spend some more time studying the text, but I don't know what it's going to take to find a breakthrough on this. In all the books I've read, I've never seen a single mention of this Gloom until now."""
Town_Records_Scenario077Complete_11,"“I'll let you know if I find anything.”"
Town_Records_Scenario077Complete_2,"“Ow. Uh, no matter,” he says waving off the incident. “I imagine you've recovered the books? Please tell me you've brought the books back!” As you nod, he jumps to his feet, smiling broadly. “Come then! It's time we got to the bottom of this — preferably in your company in case those maniacs come back.”"
Town_Records_Scenario077Complete_3,"Once in the back room, Dominic quickly opens the Codex of Directives and flips to the proper page. “Let's finish the story, shall we?”"
Town_Records_Scenario077Complete_4,"""The end did not come for the ancient man as he huddled in the darkness of his cave, insane and broken. The harbingers of the Upheaval, a great army of demons, had succeeded in bringing a once-powerful and glorious civilization to its complete and utter end. This had been a challenge, but hunting down the wretched creatures who now huddled together like rats in a cage — there was not sport in that."""
Town_Records_Scenario077Complete_5,"""The world lay shattered and ruined before them, and the Gloom grew bored, The forces withdrew and were dispatched to destroy some other world, and the Gloom decided it would be far more interesting and challenging to manipulate the wretched scraps of this ancient race into destroying themselves."""
Town_Records_Scenario077Complete_6,"""One group of ancient man, who had fled far to the south, were taken by the Gloom, their blood tainted with that of the demons’. The result was unrecognizable — a feral, animalistic race of half-demon, half-man."""
Town_Records_Scenario077Complete_7,"""And then the Gloom watched and waited. The Gloom stood silent as man emerged from his cave and began to rebuild himself. The Gloom smiled at the newfound arrogance of man as he began to expand his territories and take back the land from the unforgiving wilds. The Gloom waited for the day when its two creations met each other on the field of battle and destroyed each other completely."""
Town_Records_Scenario077Complete_8,"“The Gloom...” Dominic mumbles. “Every time I think I've gotten to the bottom of this, something new emerges.”"
Town_Records_Scenario077Complete_9,"He slumps in his chair. “This sounds bad. I guess the Aesther convinced the commanders to stop the war in order to avoid fulfilling the expectations of the Gloom, but the Vigil seem convinced that the Gloom will still return one day to destroy us all anyway. I'm not sure what to think.”"
TrainerDialogName,"Trainer"
TransferDooms,"Transfer Dooms"
Trap,"Trap"
TwoHexObstacle,"Two Hex Obstacle"
UI_AUGMENT_GROUP_TOOLTIP_CGFlurry,"Suffer X Damage to add X to this Attack"
UI_AUGMENT_GROUP_TOOLTIP_CGMaw,"Suffer X Damage to add X to this Attack"
UI_AUGMENT_GROUP_TOOLTIP_CGReckless,"Suffer X Damage to Target X with this attack"
UI_AUGMENT_GROUP_TOOLTIP_CGStrength,"Suffer X Damage to add X to your Move"
UI_AUGMENT_GROUP_TOOLTIP_TITLE_CGFlurry,"Flurry of Axes"
UI_AUGMENT_GROUP_TOOLTIP_TITLE_CGMaw,"The Maw of Madness"
UI_AUGMENT_GROUP_TOOLTIP_TITLE_CGReckless,"Reckless Offensive"
UI_AUGMENT_GROUP_TOOLTIP_TITLE_CGStrength,"Strength in Agony"
UI_PREVIEW_EFFECT_AUGMENT_GROUP_CGFlurry,"-<sprite name=Heal>: +<sprite name=Attack>"
UI_PREVIEW_EFFECT_AUGMENT_GROUP_CGMaw,"-<sprite name=Heal>: +<sprite name=Attack>"
UI_PREVIEW_EFFECT_AUGMENT_GROUP_CGReckless,"-<sprite name=Heal>: +<sprite name=Target>"
UI_PREVIEW_EFFECT_AUGMENT_GROUP_CGStrength,"-<sprite name=Heal>: +<sprite name=Move>"
UndeadCommander,"Undead Commander"
UndeadSummoningAltar,"Undead Summoning Altar"
UnhallowedHalls,"Unhallowed Halls"
UnlockAchievement,"Unlock new Achievement"
UnlockChapter,"Unlock new Chapter"
UnlockCharacter,"Unlock new Mercenary"
UnlockEnhancer,"Unlock the Enhancement Shop"
UnlockLocation,"Unlock new location"
UnlockMerchant,"Unlock the Merchant"
UnlockQuest,"Unlock new Quest"
UnlockTemple,"Unlock the Temple"
UnlockTrainer,"Unlock the Trainer"
UnnamedLocation,"Unnamed Location"
VENOMSTONE,"Venomstone"
V_SYNC_QUALITY_DISABLED,"Disable"
V_SYNC_QUALITY_EVERY_SECOND_V_BLANK,"Every Second V Blank"
V_SYNC_QUALITY_EVERY_V_BLANK,"Every V Blank"
VaultsofPus,"Vaults of Pus"
VermlingScout,"Vermling Scout"
VermlingScoutElite,"Vermling Scout Elite"
VermlingShaman,"Vermling Shaman"
VermlingShamanElite,"Vermling Shaman Elite"
ViciousJackal,"Vicious Jackal"
Villager,"Villager"
VoidEater,"Void Eater"
WarHawk,"War Hawk"
WarriorSpirit,"Warrior Spirit"
WatcherMountains,"Watcher Mountains"
WayfarersRest,"Wayfarers' Rest"
Wayward,"Wayward"
Wayward_DESCR,"The starting location for many an adventure, Wayward is the stopping off point for Merchants travelling between Gloomhaven and Demonsgate. Much of the rare spices and silks from the Valrath empire passes through here, giving the town an exotic feel."
Wildspire,"Wildspire"
Wildspire_DESCR,"Rising above the treeline is a ramshackle tower made of old logs and branches. It seems to be a Vermling construction. Who knows what they have to trade?"
WindDemon,"Wind Demon"
WindDemonElite,"Wind Demon Elite"
WindTotem,"Wind Totem"
WingedHorror,"Winged Horror"
WingedHorrorEgg,"Winged Horror Egg"
With_YouControllingActions,"with you controlling the actions."
Wound,"WOUND"
WoundAllEnemies,"<nobr>WOUND <sprite name=Wound></nobr> all enemies."
WoundShort,"WOUND"
XP,"XP"
XP_Per5Damage,"Gain <sprite name=XP1> for every 5 damage dealt."
XP_PerAttackPerformed,"Gain <sprite name=XP1> for each attack performed."
XP_PerEnemy,"Gain <sprite name=XP1> for each enemy targeted."
XP_PerTwoEnemiesTargeted,"Gain <sprite name=XP1> for each two enemies targeted."
Xis_AmountOfDamageYouSuffered,"where X is the amount of damage you suffered."
Xis_CurrentHP,"where X is your current hit point value."
Xis_DamageInflictedThisTurn,"where X is the amount of damage you have inflicted so far this turn."
Xis_HPDiff,"where X is the difference between your maximum hit point value and current hit point value."
Xis_HexesMovedThisAction,"where X is the number of hexes you moved with this action."
Xis_HexesMovedThisTurn,"where X is the number of hexes you have moved so far this turn."
Xis_LostCardCount,"where X is the number of cards you have burned."
Xis_NumberOfSummonedAllies,"where X is the number of all summoned allies."
YES,"Yes"
Zephyr,"Zephyr"
and,"and"
gui_DLC,"DLC"
gui_enable_dlc,"Enable DLC"
gui_new,"New"
instead,"instead"
minus,"minus"
plus,"plus"
times,"times"
to,"to"
with,"with"
within,"within"
